BD,Country,lus,Update,Daily request,Publisher name,Seller id,Category,Detailed Category,App bundle,App Name,Integration,Play Store/App Store Link,FullAppAdsURL,Ad format,Top GEOs,Domain,TradPlus direct adstxt,是否添加,配置ttd白名单,Media Kit,,,,,,,,,,
Lila,Vietnam/Singapore,Overseas,2024.5.10,,Mirai Studio,44309,Games,模拟游戏,com.mirai.idle.gym.clicker.battle.simulation,Gym Clicker Tap Hero,SDK,https://play.google.com/store/apps/details?id=com.mirai.idle.gym.clicker.battle.simulation,https://miraistudio.games/app-ads.txt,Video,TR/IN/MX/BR/TH/ID/VN/US/UA,,,,,,,,,,,,,,,
Lila,Vietnam/Singapore,Overseas,2024.5.10,,Mirai Studio,44309,Games,益智解谜,com.mirai.com.help.me.please.tricky.story.puzzlegame,Help Me: Tricky Puzzle,SDK,https://play.google.com/store/apps/details?id=com.mirai.com.help.me.please.tricky.story.puzzlegame&hl=vi-VN,https://miraistudio.games/app-ads.txt,Video,IR/IN/BR/VN/RU/US/MX/ID/TR,,,,,,,,,,,,,,,
Vasilia,Ukraine,Overseas,2024.2.2,0,Burny Game LTD,35717,Games,益智解谜,games.burny.playdoku.block.puzzle,Playdoku: Block Puzzle Game,SDK,https://play.google.com/store/apps/details?id=games.burny.playdoku.block.puzzle,burny.games/ads.txt,Display & Video,US/KR/JP/DE,,,,,,,,,,,,,,,
Vasilia,Ukraine,Overseas,2024.2.2,0,Burny Game LTD,35717,Games,益智解谜,6443701534,Playdoku: Block Puzzle Game,SDK,https://apps.apple.com/us/app/playdoku-block-puzzle-game/id6443701534,burny.games/ads.txt,Display & Video,US/KR/JP/DE,,,,,,,,,,,,,,,
,,,,19473,FLINT TECHNOLOGY PTE LTD,/,Games,益智解谜,6467238621,Goods Triple 3D: Sort Matching,SDK,https://apps.apple.com/us/app/goods-triple-3d-sort-matching/id6467238621,/,Display & Video,,,,,,,,,,,,,,,,
Luciano,China-Guangzhou,Domestic,,50,坚果动力,30180,Games,益智解谜,games.atys.market.android,Goods Triple 3D,SDK,https://play.google.com/store/apps/details?id=games.atys.market.android,http://flintgame.net/app-ads.txt,Display & Video,RU/JP,,,,,,,,,,,,,,,
Luciano,China-Xiamen,Domestic,,0,反脆弱,10624460,Games,益智解谜,com.xm8mgame.DesertMystery,DesertMystery,SDK,https://play.google.com/store/apps/details?id=com.xm8mgame.DesertMystery,https://heisky0816.firebaseapp.com/app-ads.txt,Display & Video,IN EG,,,,,,,,,,,,,,,
Luciano,China-Xiamen,Domestic,,0,反脆弱,10624460,Games,益智解谜,com.xm8mgame.CandyAdventure,CandyAdventure,SDK,https://play.google.com/store/apps/details?id=com.xm8mgame.CandyAdventure,https://heisky0816.firebaseapp.com/app-ads.txt,Display & Video,SAU,,,,,,,,,,,,,,,
Luciano,China-Xiamen,Domestic,,0,反脆弱,10624460,Games,益智解谜,com.xm8mgame.MysteriousCountry,MysteriousCountry,SDK,https://play.google.com/store/apps/details?id=com.xm8mgame.MysteriousCountry,https://heisky0816.firebaseapp.com/app-ads.txt,Display & Video,SAU,,,,,,,,,,,,,,,
Luciano,China-Xiamen,Domestic,,0,反脆弱,10624460,Games,益智解谜,com.xm8mgame.FantasyOfAutumn,FantasyOfAutumn,SDK,https://play.google.com/store/apps/details?id=com.xm8mgame.FantasyOfAutumn,"https://heisky0816.firebaseapp.com/app-ads.txt
",Display & Video,SAU,,,,,,,,,,,,,,,
,,,2024.2.27,0,聚啊,38120,Games,益智解谜,com.mandala.pattern.happy.paint.by.number.coloring.game,Mandala Color,SDK,https://play.google.com/store/apps/details?id=com.mandala.pattern.happy.paint.by.number.coloring.game&hl=en-us&gl=us,https://dot.lovecoloringgame.cc/app-ads.txt,Display & Video,US RU,,,,,,,,,,,,,,,
,,,2024.3.8,4777345,聚啊,38120,Games,益智解谜,com.country.farm.happy.paint.coloring.game,Country Farm Color（JOOWA),SDK,https://play.google.com/store/apps/details?id=com.country.farm.happy.paint.coloring.game,https://dot.lovecoloringgame.cc/app-ads.txt,Display & Video,US RU,,,,,,,,,,,,,,,
Roya,French,Overseas,2024.3.18,86563,TapNation,36883,Games,模拟游戏,com.majorfrank.sneakerart,Sneaker Art! - Coloring Games,SDK,https://play.google.com/store/apps/details?id=com.majorfrank.sneakerart,https://www.tap-nation.io/app-ads.txt,Display & Video,US,,,,,,,,,,,,,,,
Roya,Vietnam,Overseas,2024.3.18,0,WDG,39485,Games,益智解谜,com.car.match.park.master,Car Park 3D - Puzzle Master,SDK,https://play.google.com/store/apps/details?id=com.car.match.park.master,https://commandoo.com/app-ads.txt,Display & Video,"RU, US ,IN",,,,,,,,,,,,,,,
Roya,Vietnam,Overseas,2024.4.26,,WDG,39485,Games,益智解谜,com.color.number.sanbox.pixel.art,Pixel by Number - Pixel Art,SDK,https://play.google.com/store/apps/details?id=com.color.number.sanbox.pixel.art,https://commandoo.com/app-ads.txt,Display & Video,"RU, MX, BR",,,,,,,,,,,,,,,
,,,2024.3.21,10588,"Detached Co., Limited",37847,Games,棋牌桌游,tic.tac.toe.two.player.board.games,Tic Tac Toe 2 Player: XOXO,SDK,https://play.google.com/store/apps/details?id=tic.tac.toe.two.player.board.games,https://rejoystudio.com/app-ads.txt,Display & Video,US、BR、MX、RU,,,,,,,,,,,,,,,
,,,2024.3.21,21243804,"Detached Co., Limited",37847,Games,益智解谜,com.brain.game.word.quiz,Acertijo Mental: Brain Games,SDK,https://play.google.com/store/apps/details?id=com.brain.game.word.quiz,https://rejoystudio.com/app-ads.txt ,Display & Video,MX、US、AR、CO,,,,,,,,,,,,,,,
Bella,US,Overseas,2024.3.28,22957229,rainberry,38947,Tools,视频播放与编辑,com.bittorrent.client,BitTorrent,SDK,https://play.google.com/store/apps/details?id=com.bittorrent.client,https://www.bittorrent.com/app-ads.txt   添加中,Display,IN US,,,,,,,,,,,,,,,
Roya,UK,Overseas,2024.4.15,,X-FLOW LTD,37835,Games,益智解谜,com.pixel.art.coloring.color.number,Happy Color,SDK,https://play.google.com/store/apps/details?id=com.pixel.art.coloring.color.number&hl=en&gl=US,https://xflowgames.com/app-ads.txt,Display & Video,BR MX,,,,,,,,,,,,,,,
Roya,Vietnam,Overseas,2024.4.24,,bravestar,40404,Games,模拟游戏,com.leftright.women.fashion.games ,Left or Right: Women Fashions,SDK,https://play.google.com/store/apps/details?id=com.leftright.women.fashion.games,https://ioplus.link/app-ads.txt  ,Display & Video,US、BR、RU,,,,,,,,,,,,,,,
Roya,Vietnam,Overseas,2024.4.24,,bravestar,40404,Games,益智解谜,com.deletemaster2.brain.puzzle   ,"Delete Master 2, Brain Puzzle GAPU",SDK,https://play.google.com/store/apps/details?id=com.deletemaster2.brain.puzzle,fungameglobal.com/app-ads.txt,Display & Video,US、BR、RU,,,,,,,,,,,,,,,
Roya,Vietnam,Overseas,2024.4.24,,bravestar,40404,Games,模拟游戏,com.hairclipper.prank.funny.sound,Hair Clipper Prank: Fun Sounds,SDK,https://play.google.com/store/apps/details?id=com.hairclipper.prank.funny.sound,https://ioplus.link/app-ads.txt  ,Display & Video,US、BR、RU,,,,,,,,,,,,,,,
Roya,Vietnam,Overseas,2024.5.15,,bravestar,40236,Games,益智解谜,com.nutsbolts.woodnut.puzzlegame,Wood Puzzle Game (team Thông),SDK,https://play.google.com/store/apps/details?id=com.nutsbolts.woodnut.puzzlegame,https://ioplus.link/app-ads.txt ,Display & Video,BR/MX,,,,,,,,,,,,,,,
Vasilia,China-Guangzhou,Domestic,2024.4.29,,Aged studio limited,41956,Games,益智解谜,com.agedstudio.blockpuzzlejewel.games,Block Puzzle Jewel,SDK,https://play.google.com/store/apps/details?id=com.agedstudio.blockpuzzlejewel.games,https://www.agedstudio.com/app-ads.txt,Display & Video,RU,,,,,,,,,,,,,,,
Vasilia,China-Guangzhou,Domestic,2024.5.15,,Aged studio limited,41956,Games,益智解谜,6474383206,Aged_Crossmath_IOS,SDK,https://apps.apple.com/us/app/aged-crossmath/id6474383206,https://www.agedstudio.com/app-ads.txt,Display,RU,,,,,,,,,,,,,,,
